timestamp,event_type,user_id,product_id,quantity,amount
2025-06-05 20:00:01.661220,enter,user_229,0,0,0
2025-06-05 20:00:01.661220,click,user_229,3,0,0
2025-06-05 20:00:01.985621,message,user_229,0,0,0
2025-06-05 20:00:03.271023,leave,user_229,0,0,0
2025-06-05 20:00:27.919420,enter,user_859,0,0,0
2025-06-05 20:00:27.919420,message,user_859,0,0,0
2025-06-05 20:00:29.254166,click,user_859,4,0,0
2025-06-05 20:00:32.572826,message,user_859,0,0,0
2025-06-05 20:00:33.616935,message,user_859,0,0,0
2025-06-05 20:00:34.074590,click,user_859,4,0,0
2025-06-05 20:00:36.542039,click,user_859,2,0,0
2025-06-05 20:00:38.320223,click,user_859,4,0,0
2025-06-05 20:00:38.529002,message,user_859,0,0,0
2025-06-05 20:00:40.082846,click,user_859,1,0,0
2025-06-05 20:00:42.013117,click,user_859,2,0,0
2025-06-05 20:00:43.745189,message,user_859,0,0,0
2025-06-05 20:00:45.807682,enter,user_425,0,0,0
2025-06-05 20:00:45.807682,click,user_859,2,0,0
2025-06-05 20:00:45.807682,click,user_425,3,0,0
2025-06-05 20:00:46.541446,click,user_859,2,0,0
2025-06-05 20:00:47.633221,message,user_859,0,0,0
2025-06-05 20:00:49.298639,click,user_859,1,0,0
2025-06-05 20:00:49.298639,click,user_812,5,0,0
2025-06-05 20:00:49.298639,enter,user_812,0,0,0
2025-06-05 20:00:51.124507,click,user_859,4,0,0
2025-06-05 20:00:51.124507,click,user_425,4,0,0
2025-06-05 20:00:51.124507,click,user_812,1,0,0
2025-06-05 20:00:51.404838,message,user_859,0,0,0
2025-06-05 20:00:51.404838,message,user_425,0,0,0
2025-06-05 20:00:51.404838,message,user_812,0,0,0
2025-06-05 20:00:53.164397,leave,user_425,0,0,0
2025-06-05 20:00:53.164397,message,user_859,0,0,0
2025-06-05 20:00:55.106583,message,user_812,0,0,0
2025-06-05 20:00:55.106583,message,user_859,0,0,0
2025-06-05 20:00:56.166284,click,user_812,2,0,0
2025-06-05 20:00:56.166284,message,user_859,0,0,0
2025-06-05 20:00:57.701295,click,user_859,5,0,0
2025-06-05 20:00:57.701295,message,user_812,0,0,0
2025-06-05 20:00:58.689765,message,user_812,0,0,0
2025-06-05 20:00:58.689765,click,user_859,2,0,0
2025-06-05 20:01:00.522236,message,user_812,0,0,0
2025-06-05 20:01:01.841100,click,user_812,2,0,0
2025-06-05 20:01:01.841100,message,user_859,0,0,0
2025-06-05 20:01:02.114186,message,user_859,0,0,0
2025-06-05 20:01:02.114186,click,user_812,4,0,0
2025-06-05 20:01:02.559660,message,user_859,0,0,0
2025-06-05 20:01:03.070544,click,user_812,1,0,0
2025-06-05 20:01:03.070544,message,user_859,0,0,0
2025-06-05 20:01:03.551673,click,user_812,4,0,0
2025-06-05 20:01:04.166284,purchase,user_812,2,1,399
2025-06-05 20:01:05.510713,leave,user_812,0,0,0
2025-06-05 20:01:06.070544,purchase,user_812,1,1,299
2025-06-05 20:01:07.497931,message,user_859,0,0,0
2025-06-05 20:01:07.613982,message,user_859,0,0,0
2025-06-05 20:01:08.392119,message,user_859,0,0,0
2025-06-05 20:01:11.453121,click,user_859,4,0,0
2025-06-05 20:01:13.108188,click,user_859,4,0,0
2025-06-05 20:01:13.499748,message,user_859,0,0,0
2025-06-05 20:01:14.716669,click,user_859,5,0,0
2025-06-05 20:01:18.054083,message,user_859,0,0,0
2025-06-05 20:01:21.601001,click,user_859,1,0,0
2025-06-05 20:01:24.050020,enter,user_407,0,0,0
2025-06-05 20:01:24.050020,leave,user_859,0,0,0
2025-06-05 20:01:24.050020,click,user_407,2,0,0
2025-06-05 20:01:25.751698,message,user_407,0,0,0
2025-06-05 20:01:28.207809,click,user_407,2,0,0
2025-06-05 20:01:29.795403,message,user_407,0,0,0
2025-06-05 20:01:30.426291,click,user_407,1,0,0
2025-06-05 20:01:33.572778,click,user_407,1,0,0
2025-06-05 20:01:34.985480,click,user_407,1,0,0
2025-06-05 20:01:37.037151,click,user_407,4,0,0
2025-06-05 20:01:38.396220,click,user_278,4,0,0
2025-06-05 20:01:38.396220,enter,user_278,0,0,0
2025-06-05 20:01:39.000876,click,user_278,3,0,0
2025-06-05 20:01:39.426291,purchase,user_407,1,1,299
2025-06-05 20:01:39.696814,message,user_278,0,0,0
2025-06-05 20:01:40.396220,payment,user_278,4,1,78
2025-06-05 20:01:40.975712,click,user_407,2,0,0
2025-06-05 20:01:40.975712,message,user_278,0,0,0
2025-06-05 20:01:41.485960,click,user_407,1,0,0
2025-06-05 20:01:41.485960,message,user_278,0,0,0
2025-06-05 20:01:42.251893,click,user_407,2,0,0
2025-06-05 20:01:42.251893,click,user_278,2,0,0
2025-06-05 20:01:42.869627,click,user_278,2,0,0
2025-06-05 20:01:42.869627,click,user_407,5,0,0
2025-06-05 20:01:44.126747,click,user_407,1,0,0
2025-06-05 20:01:44.126747,click,user_278,4,0,0
2025-06-05 20:01:44.396220,purchase,user_278,4,2,78
2025-06-05 20:01:45.037151,purchase,user_407,4,3,117
2025-06-05 20:01:45.514492,enter,user_845,0,0,0
2025-06-05 20:01:45.514492,message,user_407,0,0,0
2025-06-05 20:01:45.514492,click,user_278,5,0,0
2025-06-05 20:01:45.869627,purchase,user_407,5,1,89
2025-06-05 20:01:47.497026,click,user_845,2,0,0
2025-06-05 20:01:47.497026,click,user_407,3,0,0
2025-06-05 20:01:47.840021,click,user_407,2,0,0
2025-06-05 20:01:49.657782,message,user_407,0,0,0
2025-06-05 20:01:51.532902,click,user_407,4,0,0
2025-06-05 20:01:51.532902,click,user_278,2,0,0
2025-06-05 20:01:51.532902,click,user_845,4,0,0
2025-06-05 20:01:52.274447,click,user_278,5,0,0
2025-06-05 20:01:52.274447,click,user_845,2,0,0
2025-06-05 20:01:53.041398,message,user_845,0,0,0
2025-06-05 20:01:53.041398,leave,user_407,0,0,0
2025-06-05 20:01:53.041398,message,user_278,0,0,0
2025-06-05 20:01:53.175343,click,user_278,4,0,0
2025-06-05 20:01:53.700452,message,user_278,0,0,0
2025-06-05 20:01:53.700452,message,user_845,0,0,0
2025-06-05 20:01:54.657782,payment,user_407,1,1,299
2025-06-05 20:01:55.370033,message,user_845,0,0,0
2025-06-05 20:01:55.492455,click,user_845,4,0,0
2025-06-05 20:01:55.514492,purchase,user_278,5,1,89
2025-06-05 20:01:56.483025,enter,user_27,0,0,0
2025-06-05 20:01:56.483025,click,user_278,1,0,0
2025-06-05 20:01:56.483025,click,user_27,2,0,0
2025-06-05 20:01:57.197358,click,user_278,2,0,0
2025-06-05 20:01:57.331328,click,user_845,1,0,0
2025-06-05 20:01:57.331328,message,user_27,0,0,0
2025-06-05 20:01:57.451170,click,user_845,3,0,0
2025-06-05 20:01:57.451170,click,user_278,2,0,0
2025-06-05 20:01:57.451170,click,user_27,2,0,0
2025-06-05 20:01:57.492455,purchase,user_845,4,1,39
2025-06-05 20:01:58.387734,click,user_27,3,0,0
2025-06-05 20:01:58.387734,click,user_278,4,0,0
2025-06-05 20:01:59.865668,leave,user_845,0,0,0
2025-06-05 20:02:01.175343,purchase,user_278,4,1,39
2025-06-05 20:02:01.451170,payment,user_278,5,1,89
2025-06-05 20:02:01.532902,purchase,user_845,4,1,39
2025-06-05 20:02:01.554006,click,user_27,3,0,0
2025-06-05 20:02:01.554006,click,user_278,2,0,0
2025-06-05 20:02:02.387734,purchase,user_278,4,1,39
2025-06-05 20:02:02.451170,purchase,user_27,2,3,1197
2025-06-05 20:02:03.253880,click,user_27,4,0,0
2025-06-05 20:02:03.822177,message,user_27,0,0,0
2025-06-05 20:02:03.865668,payment,user_278,4,1,39
2025-06-05 20:02:04.197386,click,user_278,2,0,0
2025-06-05 20:02:04.824496,click,user_278,1,0,0
2025-06-05 20:02:04.824496,message,user_27,0,0,0
